sample_id,original_folder,original_tag_text,material_components,percentages,garment_type,composition_evidence,source_path,mapped_class,status,review_reasons,image_count,views,exact_duplicate_groups,near_duplicate_groups
759,Polyester,"Fabric
Polyester 92 Elastane 8
",Elastane; Polyester,"{""Polyester"": 92.0, ""Elastane"": 8.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/759,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
760,Polyester,"Fabric
Polyester 92 Elastane 8
",Elastane; Polyester,"{""Polyester"": 92.0, ""Elastane"": 8.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/760,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
761,Polyester,"Fabric
Polyester 92 Elastane 8
",Elastane; Polyester,"{""Polyester"": 92.0, ""Elastane"": 8.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/761,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
762,Polyester,"Fabric
Polyester 92 Elastane 8
",Elastane; Polyester,"{""Polyester"": 92.0, ""Elastane"": 8.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/762,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
763,Polyester,"Fabric
Polyester 92 Elastane 8
",Elastane; Polyester,"{""Polyester"": 92.0, ""Elastane"": 8.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/763,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
764,Polyester,"Fabric
Polyester 92 Elastane 8
",Elastane; Polyester,"{""Polyester"": 92.0, ""Elastane"": 8.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/764,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
765,Polyester,"Fabric
Polyester 92 Elastane 8
",Elastane; Polyester,"{""Polyester"": 92.0, ""Elastane"": 8.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/765,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
766,Polyester,"Fabric
Polyester 92 Elastane 8
",Elastane; Polyester,"{""Polyester"": 92.0, ""Elastane"": 8.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/766,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
767,Polyester,"Fabric
Polyester 92 Elastane 8
",Elastane; Polyester,"{""Polyester"": 92.0, ""Elastane"": 8.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/767,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
768,Polyester,"Fabric
Polyester 92 Elastane 8
",Elastane; Polyester,"{""Polyester"": 92.0, ""Elastane"": 8.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/768,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
769,Polyester,"Fabric
Polyester 92 Elastane 8
",Elastane; Polyester,"{""Polyester"": 92.0, ""Elastane"": 8.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/769,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
770,Polyester,"Fabric
Polyester 100 Satin   
",Polyester; Satin,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/770,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Polyester/770; Satin/770,Polyester/770; Satin/770
771,Polyester,"Fabric
Polyester 100 satin   
",Polyester; Satin,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/771,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Polyester/771; Satin/771,Polyester/771; Satin/771
772,Polyester,"Fabric
Polyester 100 satin   
",Polyester; Satin,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/772,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Polyester/772; Satin/772,Polyester/772; Satin/772
773,Polyester,"Fabric
Polyester 100 satin   
",Polyester; Satin,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/773,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Polyester/773; Satin/773,Polyester/773; Satin/773
820,Polyester,"Fabric
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/820,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
821,Polyester,"Fabric
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/821,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
869,Polyester,"Fabric
Polyester 93 Viscose 5 Elastane 2
",Elastane; Polyester; Viscose,"{""Polyester"": 93.0, ""Viscose"": 5.0, ""Elastane"": 2.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/869,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
870,Polyester,"Fabric
Polyester 93 Viscose 5 Elastane 2
",Elastane; Polyester; Viscose,"{""Polyester"": 93.0, ""Viscose"": 5.0, ""Elastane"": 2.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/870,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
871,Polyester,"Fabric
Polyester 93 Viscose 5 Elastane 2
",Elastane; Polyester; Viscose,"{""Polyester"": 93.0, ""Viscose"": 5.0, ""Elastane"": 2.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/871,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
872,Polyester,"Fabric
Polyester 93 Viscose 5 Elastane 2
",Elastane; Polyester; Viscose,"{""Polyester"": 93.0, ""Viscose"": 5.0, ""Elastane"": 2.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/872,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
88,Polyester,"Skirt
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Skirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/88,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
89,Polyester,"Skirt
Polyester 100
",Polyester,"{""Polyester"": 100.0}",Skirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/89,Polyester,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
903,Polyester,"Fabric
Polyester 95 Elastane 5
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/903,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
904,Polyester,"Fabric
Polyester 95 Elastane 5
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/904,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
905,Polyester,"Fabric
Polyester 95 Elastane 5
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/905,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
906,Polyester,"Fabric
Polyester 95 Elastane 5
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/906,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
907,Polyester,"Fabric
Polyester 95 Elastane 5
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/907,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
908,Polyester,"Fabric
Polyester 95 Elastane 5
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/908,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
909,Polyester,"Fabric
Polyester 95 Elastane 5
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/909,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
910,Polyester,"Fabric
Polyester 95 Elastane 5
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/910,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
911,Polyester,"Fabric
Polyester 95 Elastane 5
",Elastane; Polyester,"{""Polyester"": 95.0, ""Elastane"": 5.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Polyester/911,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
998,Polyester,"Fabric
Micropoly 100 Crepe diagonal 
",,{},Fabric,missing/unparseable,Backend/datasets/ibug_fabrics/Polyester/998,,REVIEW,UNPARSEABLE_OR_MISSING_COMPOSITION,4,im_1; im_2; im_3; im_4,Crepe/998; Polyester/998,Crepe/998; Polyester/998
999,Polyester,"Fabric
Micropoly 100 Crepe diagonal 
",,{},Fabric,missing/unparseable,Backend/datasets/ibug_fabrics/Polyester/999,,REVIEW,UNPARSEABLE_OR_MISSING_COMPOSITION,4,im_1; im_2; im_3; im_4,Crepe/999; Polyester/999,Crepe/999; Polyester/999
1004,Satin,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Satin/1004,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1004; Silk/1004,Satin/1004; Silk/1004
1005,Satin,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Satin/1005,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1005; Silk/1005,Satin/1005; Silk/1005
1006,Satin,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Satin/1006,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1006; Silk/1006,Satin/1006; Silk/1006
1007,Satin,"Fabric
Satin Silk 100
",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Satin/1007,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1007; Silk/1007,Satin/1007; Silk/1007
1008,Satin,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Satin/1008,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1008; Silk/1008,Satin/1008; Silk/1008
1009,Satin,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Satin/1009,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1009; Silk/1009,Satin/1009; Silk/1009
1010,Satin,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Satin/1010,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1010; Silk/1010,Satin/1010; Silk/1010
1011,Satin,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Satin/1011,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1011; Silk/1011,Satin/1011; Silk/1011
1012,Satin,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Satin/1012,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1012; Silk/1012,Satin/1012; Silk/1012
1013,Satin,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Satin/1013,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1013; Silk/1013,Satin/1013; Silk/1013
1014,Satin,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Satin/1014,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1014; Silk/1014,Satin/1014; Silk/1014
1015,Satin,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Satin/1015,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1015; Silk/1015,Satin/1015; Silk/1015
1016,Satin,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Satin/1016,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1016; Silk/1016,Satin/1016; Silk/1016
1017,Satin,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Satin/1017,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1017; Silk/1017,Satin/1017; Silk/1017
1028,Satin,"Fabric
Crepe satin  
",Satin,{},Fabric,missing/unparseable,Backend/datasets/ibug_fabrics/Satin/1028,,REVIEW,UNPARSEABLE_OR_MISSING_COMPOSITION,4,im_1; im_2; im_3; im_4,Crepe/1028; Satin/1028,Crepe/1028; Satin/1028
1029,Satin,"Fabric
Crepe satin
",Satin,{},Fabric,missing/unparseable,Backend/datasets/ibug_fabrics/Satin/1029,,REVIEW,UNPARSEABLE_OR_MISSING_COMPOSITION,4,im_1; im_2; im_3; im_4,Crepe/1029; Satin/1029,Crepe/1029; Satin/1029
1030,Satin,"Fabric
Crepe satin  
",Satin,{},Fabric,missing/unparseable,Backend/datasets/ibug_fabrics/Satin/1030,,REVIEW,UNPARSEABLE_OR_MISSING_COMPOSITION,4,im_1; im_2; im_3; im_4,Crepe/1030; Satin/1030,Crepe/1030; Satin/1030
1031,Satin,"Fabric
Crepe satin",Satin,{},Fabric,missing/unparseable,Backend/datasets/ibug_fabrics/Satin/1031,,REVIEW,UNPARSEABLE_OR_MISSING_COMPOSITION,4,im_1; im_2; im_3; im_4,Crepe/1031; Satin/1031,Crepe/1031; Satin/1031
1032,Satin,"Fabric
Crepe satin
",Satin,{},Fabric,missing/unparseable,Backend/datasets/ibug_fabrics/Satin/1032,,REVIEW,UNPARSEABLE_OR_MISSING_COMPOSITION,4,im_1; im_2; im_3; im_4,Crepe/1032; Satin/1032,Crepe/1032; Satin/1032
1033,Satin,"Fabric
Crepe satin
",Satin,{},Fabric,missing/unparseable,Backend/datasets/ibug_fabrics/Satin/1033,,REVIEW,UNPARSEABLE_OR_MISSING_COMPOSITION,4,im_1; im_2; im_3; im_4,Crepe/1033; Satin/1033,Crepe/1033; Satin/1033
770,Satin,"Fabric
Polyester 100 Satin   
",Polyester; Satin,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Satin/770,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Polyester/770; Satin/770,Polyester/770; Satin/770
771,Satin,"Fabric
Polyester 100 satin   
",Polyester; Satin,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Satin/771,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Polyester/771; Satin/771,Polyester/771; Satin/771
772,Satin,"Fabric
Polyester 100 satin   
",Polyester; Satin,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Satin/772,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Polyester/772; Satin/772,Polyester/772; Satin/772
773,Satin,"Fabric
Polyester 100 satin   
",Polyester; Satin,"{""Polyester"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Satin/773,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Polyester/773; Satin/773,Polyester/773; Satin/773
1004,Silk,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1004,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1004; Silk/1004,Satin/1004; Silk/1004
1005,Silk,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1005,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1005; Silk/1005,Satin/1005; Silk/1005
1006,Silk,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1006,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1006; Silk/1006,Satin/1006; Silk/1006
1007,Silk,"Fabric
Satin Silk 100
",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1007,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1007; Silk/1007,Satin/1007; Silk/1007
1008,Silk,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1008,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1008; Silk/1008,Satin/1008; Silk/1008
1009,Silk,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1009,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1009; Silk/1009,Satin/1009; Silk/1009
1010,Silk,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1010,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1010; Silk/1010,Satin/1010; Silk/1010
1011,Silk,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1011,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1011; Silk/1011,Satin/1011; Silk/1011
1012,Silk,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1012,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1012; Silk/1012,Satin/1012; Silk/1012
1013,Silk,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1013,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1013; Silk/1013,Satin/1013; Silk/1013
1014,Silk,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1014,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1014; Silk/1014,Satin/1014; Silk/1014
1015,Silk,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1015,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1015; Silk/1015,Satin/1015; Silk/1015
1016,Silk,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1016,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1016; Silk/1016,Satin/1016; Silk/1016
1017,Silk,"Fabric
Satin Silk 100",Satin; Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1017,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Satin/1017; Silk/1017,Satin/1017; Silk/1017
1018,Silk,"Fabric
Saduk  Silk 100
",Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1018,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1019,Silk,"Fabric
Saduk  Silk 100
",Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1019,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1020,Silk,"Fabric
Saduk  Silk 100
",Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1020,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1021,Silk,"Fabric
Saduk  Silk 1000
",Silk,"{""Silk"": 1000.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1021,,REJECTED,UNSUPPORTED_MATERIAL,4,im_1; im_2; im_3; im_4,,
1022,Silk,"T-shirt
Saduk  Silk  100
",Silk,"{""Silk"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1022,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1023,Silk,"Fabric
Saduk  Silk 100
",Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1023,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1024,Silk,"Fabric
Saduk Silk 100
",Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1024,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1025,Silk,"Fabric
Saduk Silk 100
",Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1025,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1026,Silk,"Fabric
Silk 100  
",Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1026,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1027,Silk,"Fabric
Silk 100  
",Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/1027,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
128,Silk,"Shirt
Silk 100  
",Silk,"{""Silk"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/128,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
129,Silk,"Shirt
Silk 100  
",Silk,"{""Silk"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/129,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
130,Silk,"Shirt
Silk 100  
",Silk,"{""Silk"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/130,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
20,Silk,"Fabric
Silk 100
",Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/20,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
21,Silk,"Fabric
Silk 100
",Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/21,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
436,Silk,"Other
Silk 100",Silk,"{""Silk"": 100.0}",Other,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/436,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
437,Silk,"Other
Silk 100",Silk,"{""Silk"": 100.0}",Other,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/437,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
488,Silk,"Other
Silk 100
",Silk,"{""Silk"": 100.0}",Other,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/488,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
489,Silk,"Other
Silk 100 ",Silk,"{""Silk"": 100.0}",Other,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/489,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
522,Silk,"Fabric
Silk 100  ",Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/522,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
523,Silk,"Fabric
Silk 100 Shantung Silk 
",Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/523,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
774,Silk,"Fabric
Silk 100  
",Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/774,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
775,Silk,"Fabric
Silk 100  
",Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/775,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
776,Silk,"Fabric
Silk 100  
",Silk,"{""Silk"": 100.0}",Fabric,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Silk/776,Silk,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
